2.04,"[2.14 2.13 2.13 2.13 2.13 2.13 2.12 2.12 2.12 2.12 2.12 2.12 2.12 2.12
 2.12 2.12 2.12 2.12 2.12 2.12 2.12 2.12 2.12]"
5.73,"[6.02 5.97 5.88 6.   5.94 5.98 5.97 5.91 6.   5.89 5.86 5.88 5.94 5.86
 5.86 5.97 5.89 6.05 5.91 5.84 5.91 5.98 5.84]"
0.86,"[0.92 0.95 0.93 0.93 0.95 0.9  0.94 0.95 0.93 0.95 0.93 0.92 0.94 0.92
 0.96 0.9  0.95 0.91 0.95 0.96 0.94 0.92 0.96]"
2.67,"[2.75 2.67 2.75 2.67 2.67 2.75 2.67 2.67 2.67 2.67 2.75 2.75 2.67 2.75
 2.67 2.75 2.67 2.67 2.67 2.67 2.67 2.67 2.67]"
