2.04,"[2.14 2.14 2.14 2.14 2.14 2.14 2.14 2.14 2.13 2.13 2.13 2.13 2.13 2.13
 2.13 2.13 2.13 2.13 2.13 2.13 2.13 2.13 2.13]"
5.87,"[6.24 6.19 6.24 6.24 6.05 6.33 6.33 6.33 6.05 6.21 6.07 6.1  6.18 6.18
 6.18 6.07 6.16 6.04 6.07 6.   6.16 6.21 6.21]"
0.83,"[0.89 0.9  0.89 0.89 0.94 0.87 0.87 0.87 0.93 0.89 0.92 0.92 0.9  0.89
 0.89 0.92 0.9  0.93 0.92 0.94 0.9  0.88 0.88]"
2.67,"[2.67 2.67 2.67 2.67 2.67 2.67 2.67 2.67 2.67 2.67 2.67 2.67 2.67 2.67
 2.67 2.67 2.67 2.67 2.67 2.67 2.67 2.67 2.67]"
