6.82,"[7.09 7.08 7.08 7.08 7.08 7.08 7.08 7.08 7.06 7.06 7.06 7.06 7.06 7.06
 7.06 7.06 7.06 7.06 7.06 7.06 7.06 7.06 7.06]"
6.82,"[7.09 7.08 7.08 7.08 7.08 7.08 7.08 7.08 7.06 7.06 7.06 7.06 7.06 7.06
 7.06 7.06 7.06 7.06 7.06 7.06 7.06 7.06 7.06]"
-0.65,"[-1.9  -0.11 -0.31 -0.35 -0.44 -1.35 -1.43 -1.43  0.05  0.02 -0.07 -0.11
 -0.27 -0.28 -0.3  -0.67 -0.73 -1.37 -1.39 -1.4  -1.4  -1.44 -1.49]"
0.87,"[1.   1.   0.88 1.   0.88 1.   0.88 0.88 1.   1.   1.   1.   0.88 1.
 1.   1.   0.88 1.12 0.88 1.12 1.12 1.   1.  ]"
