7.07,"[7.31 7.31 7.29 7.29 7.29 7.29 7.29 7.29 7.29 7.29 7.29 7.29 7.29 7.29
 7.29 7.29 7.29 7.27 7.27 7.27 7.27 7.27 7.27]"
7.07,"[7.31 7.31 7.29 7.29 7.29 7.29 7.29 7.29 7.29 7.29 7.29 7.29 7.29 7.29
 7.29 7.29 7.29 7.27 7.27 7.27 7.27 7.27 7.27]"
-1.96,"[-1.84 -2.71 -1.33 -1.33 -1.33 -1.33 -1.45 -1.45 -2.02 -2.04 -2.04 -2.48
 -2.54 -2.54 -2.83 -2.83 -3.34 -0.91 -0.91 -0.94 -0.95 -1.39 -1.44]"
0.23,"[-0.18 -0.27  0.62  0.54  0.54  0.54  0.17  0.08  0.46  0.46  0.46 -0.09
  0.67  0.42  0.18  0.18  0.36 -0.5  -0.5  -0.4  -0.4   0.54  0.17]"
